bts_id,siec,standard,lokalizacja
5566,Konkurent_3,GSM    ,Koło   
5567,Konkurent_3,GSM UMTS LTE  ,Jelenia Góra  
5568,Konkurent_3,  LTE  ,Szczebrzeszyn   
5569,Konkurent_1,GSM UMTS  5G IOT,Szczekociny   
5570,Konkurent_2, UMTS   ,Głowno   
5571,Konkurent_3,    IOT,Sompolno   
5572,Orange,  LTE  ,Łaszczów   
5573,Konkurent_3,   5G ,Libiąż   
5574,Orange,GSM UMTS  5G ,Boguchwała   
5575,Orange,GSM UMTS   ,Annopol   
5576,Orange,GSM UMTS LTE  ,Prudnik   
5577,Konkurent_2,  LTE  ,Ujazd   
5578,Orange,GSM UMTS  5G ,Przedbórz   
5579,Konkurent_2,GSM    ,Wąsosz   
5580,Konkurent_2, UMTS LTE  ,Puck   
5581,Orange,GSM  LTE  ,Bardo   
5582,Konkurent_1,  LTE  ,Kielce   
5583,Konkurent_2,GSM  LTE 5G ,Garwolin   
5584,Orange, UMTS   ,Wolsztyn   
5585,Konkurent_3, UMTS LTE 5G ,Zamość   
5586,Konkurent_2, UMTS LTE  ,Działoszyce   
5587,Konkurent_3,GSM  LTE  ,Bytom Odrzański  
5588,Konkurent_2,GSM    ,Stopnica   
5589,Konkurent_3, UMTS   ,Zagórz   
5590,Konkurent_2,GSM    ,Wieleń   
5591,Orange,GSM  LTE  ,Kowal   
5592,Orange,GSM  LTE  ,Bolesławiec   
5593,Konkurent_3,GSM    ,Tomaszów Mazowiecki  
5594,Konkurent_2,GSM  LTE 5G ,Jelenia Góra  
5595,Konkurent_1, UMTS   ,Tykocin   
5596,Orange, UMTS   ,Suchowola   
5597,Konkurent_1,  LTE 5G ,Skwierzyna   
5598,Orange, UMTS LTE 5G ,Szczecin   
5599,Konkurent_1,GSM    ,Osieczna   
5600,Orange,  LTE 5G ,Gryfice   
5601,Konkurent_2,GSM  LTE 5G ,Wolsztyn   
5602,Konkurent_1, UMTS   ,Oława   
5603,Konkurent_2, UMTS LTE  ,Koronowo   
5604,Konkurent_3,  LTE  ,Golczewo   
5605,Orange,GSM    ,Ujście   
5606,Konkurent_3,GSM    ,Włocławek   
5607,Orange,   5G ,Tomaszów Mazowiecki  
5608,Orange,GSM    ,Rzeszów   
5609,Orange, UMTS   ,Włodawa   
5610,Konkurent_3, UMTS  5G ,Jelenia Góra  
5611,Orange,  LTE  ,Sławków   
5612,Konkurent_2,GSM    ,Żagań   
5613,Orange, UMTS   ,Morąg   
5614,Konkurent_3, UMTS  5G ,Sanok   
5615,Konkurent_2,GSM UMTS   ,Działoszyce   
5616,Orange,  LTE  ,Pieniężno   
5617,Konkurent_3, UMTS LTE 5G ,Kościerzyna   
5618,Konkurent_1, UMTS   ,Milicz   
5619,Konkurent_2,GSM    ,Świętochłowice   
5620,Konkurent_3,    IOT,Gdynia   
5621,Konkurent_3,GSM    ,Sośnicowice   
5622,Orange,GSM  LTE  ,Poznań   
5623,Konkurent_1, UMTS  5G ,Kalisz   
5624,Konkurent_2,GSM UMTS LTE  ,Łaskarzew   
5625,Orange, UMTS LTE  ,Piaseczno   
5626,Orange, UMTS   ,Przasnysz   
5627,Konkurent_3,  LTE  ,Zwoleń   
5628,Konkurent_2, UMTS   ,Inowrocław   
5629,Orange,GSM  LTE 5G ,Rejowiec Fabryczny  
5630,Konkurent_2,   5G ,Krzeszowice   
5631,Orange,GSM UMTS LTE  ,Brzeg Dolny  
5632,Konkurent_3,  LTE  ,Cieszyn   
5633,Orange,  LTE  ,Tuliszków   
5634,Orange, UMTS   ,Stęszew   
5635,Orange, UMTS LTE  ,Mikołajki   
5636,Konkurent_2, UMTS   ,Ząbkowice Śląskie  
5637,Orange,GSM    ,Lubniewice   
5638,Orange,GSM UMTS LTE  ,Gogolin   
5639,Orange,GSM UMTS   ,Siemiatycze   
5640,Orange,  LTE  ,Ząbkowice Śląskie  
5641,Orange,GSM UMTS   ,Tyszowce   
5642,Konkurent_1,  LTE  ,Wiązów   
5643,Konkurent_1, UMTS  5G ,Osiek   
5644,Konkurent_1,GSM  LTE  ,Czerwieńsk   
5645,Orange,GSM   5G ,Dynów   
5646,Orange,    IOT,Żywiec   
5647,Orange,  LTE  ,Słubice   
5648,Konkurent_3,  LTE  ,Węgorzewo   
5649,Orange,GSM UMTS  5G ,Toruń   
5650,Konkurent_3, UMTS   IOT,Lwówek   
5651,Konkurent_3,GSM UMTS  5G ,Rzeszów   
5652,Konkurent_3, UMTS   ,Lubniewice   
5653,Konkurent_1,  LTE  ,Szczecin   
5654,Orange, UMTS   ,Czyżew   
5655,Konkurent_2,   5G ,Drohiczyn   
5656,Orange,GSM  LTE  ,Łeba   
5657,Orange,GSM UMTS   ,Zawadzkie   
5658,Konkurent_3,GSM UMTS LTE  ,Kozienice   
5659,Orange,GSM UMTS LTE  ,Opatów   
5660,Orange,GSM UMTS LTE  ,Góra Kalwaria  
5661,Konkurent_2,  LTE  ,Barwice   
5662,Konkurent_3,GSM UMTS LTE  ,Elbląg   
5663,Konkurent_3,   5G ,Lubaczów   
5664,Konkurent_2,  LTE 5G ,Chęciny   
5665,Orange,   5G ,Kęty   
5666,Konkurent_3, UMTS  5G ,Chełmek   
5667,Orange,GSM  LTE  ,Oleszyce   
5668,Orange,  LTE  ,Słomniki   
5669,Konkurent_3,  LTE 5G ,Krosno Odrzańskie  
5670,Orange, UMTS LTE  ,Żagań   
5671,Konkurent_3, UMTS LTE  ,Otwock   
5672,Orange,  LTE  IOT,Trzcianka   
5673,Orange,    IOT,Łeba   
5674,Konkurent_3,  LTE  ,Nowogród Bobrzański  
5675,Konkurent_2,GSM UMTS LTE  ,Żarów   
5676,Orange,GSM  LTE  ,Kędzierzyn-Koźle   
5677,Orange,  LTE 5G ,Lubycza Królewska  
5678,Konkurent_2, UMTS   ,Książ Wielkopolski  
5679,Orange,GSM UMTS   ,Bierutów   
5680,Orange,  LTE 5G ,Zdzieszowice   
5681,Orange, UMTS LTE 5G ,Szczebrzeszyn   
5682,Konkurent_2,GSM   5G ,Gryfów Śląski  
5683,Konkurent_3,  LTE  ,Witkowo   
5684,Konkurent_3,  LTE 5G ,Chociwel   
5685,Orange, UMTS   ,Dobrzany   
5686,Konkurent_3,GSM UMTS   ,Kępice   
5687,Konkurent_2,GSM    ,Kłodawa   
5688,Orange,GSM UMTS LTE  ,Jabłonowo Pomorskie  
5689,Konkurent_3, UMTS LTE  ,Rajgród   
5690,Orange, UMTS   ,Szczucin   
5691,Konkurent_2,GSM UMTS  5G IOT,Pruszcz Gdański  
5692,Orange,GSM  LTE  ,Głogów Małopolski  
5693,Orange, UMTS LTE  ,Gogolin   
5694,Orange,GSM  LTE  ,Ostroróg   
5695,Konkurent_2,GSM UMTS LTE  ,Czerwionka-Leszczyny   
5696,Orange, UMTS  5G ,Tomaszów Mazowiecki  
5697,Konkurent_3,GSM UMTS  5G ,Łuków   
5698,Orange, UMTS LTE  ,Bojanowo   
5699,Orange, UMTS LTE  ,Jastrzębie-Zdrój   
5700,Konkurent_1,GSM  LTE  ,Tyczyn   
5701,Konkurent_2,GSM  LTE  ,Niemcza   
5702,Konkurent_3,GSM    IOT,Żywiec   
5703,Konkurent_2,  LTE  ,Toruń   
5704,Orange,GSM UMTS   ,Nysa   
5705,Konkurent_2,GSM UMTS LTE 5G ,Krzyż Wielkopolski  
5706,Konkurent_3,   5G ,Żukowo   
5707,Konkurent_1, UMTS  5G ,Krzanowice   
5708,Konkurent_1,   5G ,Knyszyn   
5709,Konkurent_3,GSM UMTS LTE  ,Koprzywnica   
5710,Konkurent_2,  LTE  ,Krynki   
5711,Konkurent_3, UMTS  5G ,Sokołów Małopolski  
5712,Orange,  LTE 5G IOT,Bydgoszcz   
5713,Konkurent_2,  LTE  ,Żukowo   
5714,Orange,GSM  LTE  ,Grodków   
5715,Konkurent_3,GSM UMTS   ,Hajnówka   
5716,Konkurent_3,GSM  LTE 5G ,Przedecz   
5717,Orange, UMTS LTE 5G ,Lesko   
5718,Orange,    IOT,Skierniewice   
5719,Konkurent_2,GSM    ,Bydgoszcz   
5720,Orange,GSM UMTS LTE 5G ,Grybów   
5721,Orange,GSM   5G ,Warta   
5722,Konkurent_2,  LTE  ,Mońki   
5723,Konkurent_2,GSM  LTE  ,Łomianki   
5724,Konkurent_1,GSM  LTE  ,Bytom Odrzański  
5725,Konkurent_2, UMTS   IOT,Lesko   
5726,Orange,   5G ,Sulmierzyce   
5727,Orange,GSM  LTE  ,Jeziorany   
5728,Konkurent_3,   5G ,Ustroń   
5729,Konkurent_2,GSM   5G ,Małogoszcz   
5730,Orange, UMTS   ,Połaniec   
5731,Konkurent_2,GSM UMTS   ,Suchań   
5732,Konkurent_3,  LTE  ,Pajęczno   
5733,Konkurent_2, UMTS   ,Łazy   
5734,Konkurent_2,GSM UMTS LTE 5G IOT,Ząbkowice Śląskie  
5735,Konkurent_1,   5G ,Ścinawa   
5736,Konkurent_3,GSM UMTS LTE  ,Strzelin   
5737,Orange, UMTS LTE 5G ,Środa Wielkopolska  
5738,Orange,  LTE  ,Świątniki Górne  
5739,Orange,  LTE 5G ,Łaziska Górne  
5740,Orange,GSM UMTS   ,Ziębice   
5741,Konkurent_2,GSM    ,Stepnica   
5742,Konkurent_3, UMTS   ,Przecław   
5743,Konkurent_2, UMTS   IOT,Skawina   
5744,Konkurent_2, UMTS   ,Szczawnica   
5745,Orange,  LTE  IOT,Murowana Goślina  
5746,Konkurent_3,GSM    ,Skoki   
5747,Orange,GSM UMTS   ,Kórnik   
5748,Konkurent_3, UMTS LTE  ,Maszewo   
5749,Konkurent_1,  LTE 5G ,Alwernia   
5750,Konkurent_3,GSM    ,Brzostek   
5751,Orange,GSM UMTS  5G ,Olkusz   
5752,Konkurent_2, UMTS   ,Gogolin   
5753,Konkurent_2,  LTE  ,Górowo Iławeckie  
5754,Konkurent_2, UMTS LTE  ,Proszowice   
5755,Konkurent_2, UMTS   ,Mrozy   
5756,Orange, UMTS   ,Leszno   
5757,Orange,GSM  LTE  ,Kwidzyn   
5758,Konkurent_1,  LTE 5G IOT,Mszczonów   
5759,Konkurent_2, UMTS LTE 5G ,Kruszwica   
5760,Konkurent_2, UMTS   ,Pniewy   
5761,Konkurent_3,GSM UMTS LTE  ,Płoty   
5762,Orange,GSM UMTS  5G ,Zabłudów   
5763,Orange,   5G ,Radomyśl Wielki  
5764,Orange, UMTS  5G ,Nowy Sącz  
5765,Orange,GSM    ,Łódź   
5766,Orange,  LTE  ,Ożarów Mazowiecki  
5767,Konkurent_3,   5G ,Rudnik nad Sanem 
5768,Konkurent_1, UMTS LTE  ,Sułkowice   
5769,Konkurent_2, UMTS   ,Poniatowa   
5770,Konkurent_3,GSM  LTE  ,Stawiski   
5771,Konkurent_3,GSM UMTS LTE  ,Sokołów Małopolski  
5772,Konkurent_3,  LTE 5G ,Wyszków   
5773,Konkurent_2,GSM UMTS LTE  ,Złocieniec   
5774,Konkurent_2,  LTE  ,Kielce   
5775,Konkurent_2,  LTE 5G ,Karpacz   
5776,Orange,GSM    ,Serock   
5777,Konkurent_2,GSM   5G ,Zdzieszowice   
5778,Konkurent_2,GSM  LTE  ,Aleksandrów Łódzki  
5779,Konkurent_2,GSM UMTS  5G ,Brusy   
5780,Konkurent_2,  LTE  ,Dobra   
5781,Konkurent_2, UMTS   ,Drzewica   
5782,Konkurent_3,  LTE  ,Rajgród   
5783,Konkurent_2,GSM    ,Poniatowa   
5784,Konkurent_2, UMTS   ,Miechów   
5785,Orange, UMTS LTE  ,Jawor   
5786,Konkurent_1,GSM UMTS LTE  ,Poniec   
5787,Konkurent_3,  LTE 5G ,Nowogród Bobrzański  
5788,Konkurent_2, UMTS  5G ,Czaplinek   
5789,Orange,GSM    ,Limanowa   
5790,Konkurent_3,GSM  LTE 5G ,Głowno   
5791,Konkurent_3,GSM UMTS LTE  ,Szamocin   
5792,Konkurent_3, UMTS LTE  ,Blachownia   
5793,Konkurent_2,GSM    ,Strzegom   
5794,Konkurent_2, UMTS  5G ,Gogolin   
5795,Konkurent_3,GSM   5G ,Andrychów   
5796,Konkurent_1, UMTS   ,Dzierżoniów   
5797,Konkurent_3,GSM UMTS LTE  ,Kowal   
5798,Konkurent_2, UMTS   ,Suraż   
5799,Konkurent_3,  LTE 5G ,Oborniki   
5800,Konkurent_2,  LTE  ,Świeradów-Zdrój   
5801,Konkurent_2,GSM UMTS LTE  IOT,Złoty Stok  
5802,Konkurent_1, UMTS  5G ,Ostrów Mazowiecka  
5803,Orange,   5G ,Lubomierz   
5804,Orange,GSM UMTS LTE  IOT,Chorzów   
5805,Konkurent_3,GSM UMTS   ,Wąchock   
5806,Orange,GSM UMTS LTE  ,Łaziska Górne  
5807,Konkurent_2,   5G IOT,Łańcut   
5808,Konkurent_2,    IOT,Kartuzy   
5809,Konkurent_2,GSM  LTE 5G ,Wągrowiec   
5810,Konkurent_3,GSM  LTE  ,Dobczyce   
5811,Orange, UMTS   ,Jasło   
5812,Konkurent_2,GSM UMTS LTE  ,Otmuchów   
5813,Konkurent_3,GSM    ,Żarów   
5814,Konkurent_3,   5G ,Głuszyca   
5815,Konkurent_2,  LTE  ,Biała Piska  
5816,Konkurent_2, UMTS LTE  ,Skoczów   
5817,Orange,  LTE 5G ,Jaworzno   
5818,Orange,  LTE  ,Goleniów   
5819,Orange,GSM UMTS   ,Dukla   
5820,Konkurent_2,GSM    IOT,Różan   
5821,Konkurent_2,GSM  LTE  IOT,Strzelin   
5822,Konkurent_1,  LTE 5G ,Otwock   
5823,Konkurent_2, UMTS   ,Środa Śląska  
5824,Orange,GSM  LTE  ,Dębica   
5825,Konkurent_3,GSM UMTS LTE  ,Wysokie Mazowieckie  
5826,Konkurent_2,GSM UMTS   IOT,Łęknica   
5827,Orange, UMTS   ,Poręba   
5828,Orange,   5G ,Muszyna   
5829,Konkurent_2,  LTE 5G ,Sędziszów Małopolski  
5830,Konkurent_2,GSM    ,Skarżysko-Kamienna   
5831,Orange,    IOT,Lipno   
5832,Konkurent_3,   5G ,Tyczyn   
5833,Orange, UMTS   ,Sochaczew   
5834,Konkurent_3,GSM UMTS  5G ,Świętochłowice   
5835,Konkurent_2,  LTE  ,Połczyn-Zdrój   
5836,Konkurent_3,GSM UMTS LTE  ,Kępice   
5837,Konkurent_2,GSM UMTS   ,Terespol   
5838,Orange,GSM  LTE  ,Jastarnia   
5839,Konkurent_3,GSM  LTE  ,Tłuszcz   
5840,Konkurent_1,GSM    ,Sławno   
5841,Konkurent_2,  LTE  ,Libiąż   
5842,Konkurent_1,  LTE  ,Różan   
5843,Orange,  LTE  ,Radzyń Chełmiński  
5844,Orange,   5G ,Cieszyn   
5845,Orange,GSM UMTS  5G ,Żnin   
5846,Konkurent_2,  LTE  ,Kolonowskie   
5847,Orange,  LTE  ,Łaziska Górne  
5848,Konkurent_2,GSM UMTS LTE  ,Grudziądz   
5849,Konkurent_3, UMTS   ,Płock   
5850,Konkurent_2,  LTE  ,Kowalewo Pomorskie  
5851,Konkurent_1,  LTE  ,Darłowo   
5852,Orange,GSM    ,Czaplinek   
5853,Konkurent_1,GSM UMTS   ,Dąbie   
5854,Orange,GSM  LTE  ,Annopol   
5855,Konkurent_3,GSM UMTS   ,Białogard   
5856,Orange,  LTE  ,Suchowola   
5857,Orange, UMTS LTE  ,Kórnik   
5858,Konkurent_1,GSM  LTE  ,Kock   
5859,Konkurent_1, UMTS LTE 5G ,Lubin   
5860,Orange,  LTE  IOT,Łask   
5861,Orange,GSM    IOT,Muszyna   
5862,Konkurent_1, UMTS   ,Piwniczna-Zdrój   
5863,Konkurent_3,  LTE  ,Stepnica   
5864,Orange,   5G IOT,Nowe Brzesko  
5865,Konkurent_2,  LTE 5G ,Leśnica   
5866,Konkurent_3,GSM UMTS LTE  ,Mrocza   
5867,Orange,  LTE  ,Toszek   
5868,Konkurent_1,   5G ,Nowy Targ  
5869,Konkurent_3,GSM  LTE 5G IOT,Czerniejewo   
5870,Orange,GSM UMTS   ,Środa Wielkopolska  
5871,Konkurent_2,  LTE  IOT,Przemków   
5872,Konkurent_2,GSM UMTS   ,Kuźnia Raciborska  
5873,Konkurent_3,GSM UMTS   ,Karpacz   
5874,Orange, UMTS LTE  ,Tuszyn   
5875,Orange,GSM UMTS   ,Jastarnia   
5876,Orange,  LTE 5G ,Szubin   
5877,Konkurent_1,  LTE 5G ,Ożarów   
5878,Konkurent_2,  LTE  IOT,Kościerzyna   
5879,Konkurent_3,GSM  LTE  ,Boguszów-Gorce   
5880,Konkurent_3,GSM UMTS LTE  ,Szamocin   
5881,Konkurent_3, UMTS LTE  ,Nidzica   
5882,Orange,  LTE 5G ,Szklarska Poręba  
5883,Orange,GSM UMTS   ,Wasilków   
5884,Konkurent_3,GSM  LTE  ,Mińsk Mazowiecki  
5885,Konkurent_1,GSM UMTS   ,Świętochłowice   
5886,Konkurent_3,GSM  LTE  ,Mszczonów   
5887,Konkurent_2, UMTS   ,Jaworzno   
5888,Orange,GSM UMTS LTE  ,Sulmierzyce   
5889,Orange,GSM    IOT,Zgierz   
5890,Konkurent_2, UMTS LTE  ,Mikołajki   
5891,Orange, UMTS   ,Więcbork   
5892,Konkurent_1, UMTS   ,Nowy Dwór Mazowiecki 
5893,Konkurent_1,  LTE  ,Zielonka   
5894,Konkurent_3,GSM  LTE  ,Brzesko   
5895,Orange,  LTE  ,Krzanowice   
5896,Orange,GSM   5G ,Stronie Śląskie  
5897,Konkurent_2,GSM   5G ,Stepnica   
5898,Konkurent_2,GSM UMTS   ,Nowe   
5899,Orange, UMTS  5G ,Chociwel   
5900,Konkurent_2,   5G ,Nowy Wiśnicz  
5901,Orange,GSM UMTS LTE  ,Małomice   
5902,Konkurent_1,GSM UMTS   IOT,Oława   
5903,Konkurent_3,GSM   5G ,Radziejów   
5904,Konkurent_3,  LTE  ,Dęblin   
5905,Konkurent_1, UMTS   ,Sława   
5906,Konkurent_2, UMTS LTE  ,Rabka-Zdrój   
5907,Konkurent_3,GSM  LTE  ,Otwock   
5908,Konkurent_1,GSM  LTE  ,Jawor   
5909,Orange,    IOT,Wielichowo   
5910,Orange, UMTS   ,Kępno   
5911,Orange,GSM  LTE 5G ,Węgliniec   
5912,Konkurent_2,  LTE  ,Ustroń   
5913,Konkurent_1,GSM  LTE  ,Nowa Dęba  
5914,Konkurent_3,    IOT,Chojnice   
5915,Orange, UMTS  5G ,Pilawa   
5916,Konkurent_3,GSM    ,Lubawka   
5917,Konkurent_3,GSM UMTS   ,Wąchock   
5918,Konkurent_2,  LTE  ,Kuźnia Raciborska  
5919,Konkurent_3,  LTE  ,Międzyzdroje   
5920,Konkurent_3,  LTE  ,Krzepice   
5921,Konkurent_2,   5G ,Międzybórz   
5922,Konkurent_3,GSM UMTS LTE  ,Częstochowa   
5923,Orange,  LTE  ,Łasin   
5924,Konkurent_3,GSM    ,Margonin   
5925,Orange,GSM    ,Zawidów   
5926,Konkurent_3,  LTE 5G ,Kosów Lacki  
5927,Konkurent_2, UMTS LTE  ,Krynica Morska  
5928,Orange,  LTE  ,Żychlin   
5929,Konkurent_2,GSM UMTS   ,Krynica Morska  
5930,Konkurent_3,GSM UMTS  5G ,Złotoryja   
5931,Konkurent_3,  LTE  ,Zabłudów   
5932,Konkurent_3,GSM  LTE  ,Blachownia   
5933,Konkurent_2, UMTS  5G IOT,Szubin   
5934,Konkurent_2,GSM UMTS LTE  ,Nowy Dwór Mazowiecki 
5935,Konkurent_2,  LTE  ,Krotoszyn   
5936,Konkurent_2,  LTE 5G ,Radzionków   
5937,Orange,GSM  LTE 5G ,Ostrowiec Świętokrzyski  
5938,Konkurent_3,   5G ,Chełmek   
5939,Konkurent_3,  LTE  ,Chełm   
5940,Konkurent_2,  LTE  ,Iłża   
5941,Orange,GSM  LTE  ,Biała   
5942,Konkurent_2, UMTS LTE  ,Kamienna Góra  
5943,Orange,  LTE  ,Mikstat   
5944,Konkurent_3,GSM UMTS   ,Maków Mazowiecki  
5945,Konkurent_2,  LTE  ,Nowa Dęba  
5946,Konkurent_2,GSM   5G ,Łask   
5947,Konkurent_3,GSM    ,Gubin   
5948,Konkurent_1,GSM  LTE  ,Czempiń   
5949,Orange,GSM  LTE  ,Łomża   
5950,Konkurent_3, UMTS LTE  IOT,Szczawnica   
5951,Konkurent_3,GSM    ,Ciechocinek   
5952,Konkurent_2, UMTS LTE  ,Brześć Kujawski  
5953,Orange,GSM  LTE  ,Włodawa   
5954,Konkurent_2,  LTE 5G ,Nowe   
5955,Konkurent_1,GSM  LTE  IOT,Dobre Miasto  
5956,Orange,GSM UMTS   ,Złoczew   
5957,Konkurent_3,GSM  LTE  ,Skoczów   
5958,Orange, UMTS LTE  ,Krynki   
5959,Konkurent_2,GSM UMTS  5G ,Gliwice   
5960,Konkurent_3,GSM  LTE  ,Stepnica   
5961,Konkurent_2,GSM    ,Sułkowice   
5962,Orange,GSM    ,Tyszowce   
5963,Orange,    IOT,Tarnów   
5964,Konkurent_3,GSM  LTE  ,Zwoleń   
5965,Konkurent_3,   5G ,Busko-Zdrój   
5966,Konkurent_2,  LTE  ,Brwinów   
5967,Konkurent_2,GSM  LTE  ,Szadek   
5968,Konkurent_3, UMTS LTE  ,Dzierżoniów   
5969,Konkurent_2,GSM UMTS LTE  IOT,Choroszcz   
5970,Orange,GSM  LTE  ,Paczków   
5971,Konkurent_1,GSM UMTS   ,Solec Kujawski  
5972,Konkurent_2,   5G ,Wołomin   
5973,Orange,GSM    ,Bytów   
5974,Orange, UMTS  5G ,Nowogród   
5975,Orange, UMTS   ,Twardogóra   
5976,Konkurent_3,GSM UMTS   ,Zdzieszowice   
5977,Konkurent_2,   5G ,Gryfów Śląski  
5978,Konkurent_3,GSM   5G ,Brzeziny   
5979,Orange,  LTE  ,Wschowa   
5980,Konkurent_3,GSM  LTE  ,Dzierzgoń   
5981,Orange,GSM  LTE  ,Stopnica   
5982,Orange,  LTE  ,Nowe Brzesko  
5983,Konkurent_2,  LTE  ,Kargowa   
5984,Orange,  LTE  ,Przedecz   
5985,Orange,GSM   5G ,Zawiercie   
5986,Orange,GSM  LTE  ,Nowy Targ  
5987,Konkurent_2,GSM UMTS   ,Solec Kujawski  
5988,Orange, UMTS LTE  IOT,Lubawka   
5989,Konkurent_3, UMTS   ,Prusice   
5990,Orange, UMTS LTE  ,Chojnów   
5991,Konkurent_1, UMTS LTE 5G ,Przeworsk   
5992,Orange,GSM    ,Chocz   
5993,Konkurent_2,  LTE 5G ,Pabianice   
5994,Konkurent_2, UMTS   ,Trzebiatów   
5995,Orange,GSM UMTS LTE  ,Tłuszcz   
5996,Konkurent_3,GSM UMTS LTE  ,Mrocza   
5997,Konkurent_2,GSM  LTE  ,Frampol   
5998,Konkurent_3, UMTS  5G ,Szklarska Poręba  
5999,Konkurent_3,GSM    ,Błonie   
6000,Konkurent_3,  LTE 5G ,Orneta   
6001,Konkurent_3,    IOT,Konstantynów Łódzki  
6002,Konkurent_1,GSM UMTS LTE  ,Przecław   
6003,Konkurent_3,  LTE  ,Radzyń Chełmiński  
6004,Orange,  LTE  ,Pajęczno   
6005,Konkurent_1,  LTE 5G IOT,Gryfice   
6006,Konkurent_3,  LTE  ,Barcin   
6007,Konkurent_2,  LTE  ,Sieraków   
6008,Orange,GSM    ,Kórnik   
6009,Konkurent_2,GSM UMTS LTE  ,Radzymin   
6010,Orange,GSM   5G ,Janowiec Wielkopolski  
6011,Konkurent_2,GSM    ,Prochowice   
6012,Konkurent_2,GSM  LTE  ,Świętochłowice   
6013,Orange,  LTE 5G ,Sztum   
6014,Orange,  LTE  ,Szprotawa   
6015,Orange,GSM  LTE  IOT,Karlino   
6016,Konkurent_2,GSM    ,Różan   
6017,Konkurent_2,GSM  LTE  ,Wieleń   
6018,Orange,GSM UMTS LTE  ,Boguchwała   
6019,Konkurent_2,    IOT,Choszczno   
6020,Konkurent_2,    IOT,Dąbrowa Tarnowska  
6021,Konkurent_1, UMTS   ,Chocianów   
6022,Konkurent_3, UMTS LTE  ,Stary Sącz  
6023,Konkurent_1,    IOT,Rydułtowy   
6024,Konkurent_2, UMTS   ,Zawadzkie   
6025,Konkurent_1,GSM   5G ,Dobre Miasto  
6026,Konkurent_1,GSM UMTS LTE 5G ,Gdańsk   
6027,Orange,GSM    ,Ćmielów   
6028,Konkurent_2,   5G ,Nowe Brzesko  
6029,Orange,GSM  LTE  ,Polanica-Zdrój   
6030,Konkurent_1,GSM  LTE  ,Darłowo   
6031,Orange,  LTE  ,Nisko   
6032,Orange,  LTE  ,Piaseczno   
6033,Orange,  LTE  ,Krzywiń   
6034,Konkurent_3,GSM  LTE  ,Łochów   
6035,Konkurent_1,GSM UMTS LTE  ,Łapy   
6036,Konkurent_3, UMTS   ,Łazy   
6037,Orange,GSM UMTS LTE  ,Lubań   
6038,Konkurent_3,GSM UMTS   ,Słubice   
6039,Konkurent_1,GSM UMTS LTE  ,Strzelce Opolskie  
6040,Konkurent_2,GSM   5G ,Bytom Odrzański  
6041,Konkurent_3, UMTS LTE  ,Krasnobród   
6042,Orange,  LTE  ,Piława Górna  
6043,Konkurent_1,GSM UMTS LTE  ,Kudowa-Zdrój   
6044,Konkurent_2, UMTS LTE  ,Nowogród Bobrzański  
6045,Orange,  LTE  ,Pińczów   
6046,Konkurent_2,GSM    ,Starogard Gdański  
6047,Orange, UMTS LTE  ,Trzcińsko-Zdrój   
6048,Konkurent_1,GSM    IOT,Kcynia   
6049,Konkurent_2,   5G ,Zaklików   
6050,Konkurent_2,  LTE 5G IOT,Jedlina-Zdrój   
6051,Orange,GSM   5G ,Kluczbork   
6052,Konkurent_2,GSM   5G ,Piotrków Kujawski  
6053,Konkurent_3, UMTS LTE  ,Bieżuń   
6054,Konkurent_2, UMTS   ,Michałowo   
6055,Konkurent_2,GSM  LTE  ,Mielec   
6056,Konkurent_2,GSM UMTS   ,Giżycko   
6057,Konkurent_3, UMTS LTE 5G ,Czarnków   
6058,Konkurent_3, UMTS   ,Wyszogród   
6059,Konkurent_3,  LTE  ,Brzozów   
6060,Konkurent_2,  LTE  ,Grybów   
6061,Konkurent_2,GSM  LTE  ,Morąg   
6062,Konkurent_3,  LTE  IOT,Głogów Małopolski  
6063,Konkurent_2,   5G ,Lubań   
6064,Konkurent_3, UMTS LTE 5G ,Rajgród   
6065,Orange,GSM    ,Jaworzyna Śląska  
6066,Orange,GSM UMTS  5G ,Czarna Białostocka  
6067,Orange,GSM    ,Maszewo   
6068,Konkurent_2, UMTS LTE  IOT,Drohiczyn   
6069,Konkurent_1, UMTS   ,Zbąszyń   
6070,Konkurent_2, UMTS   ,Grabów nad Prosną 
6071,Konkurent_3, UMTS   ,Dobra   
6072,Konkurent_2,GSM UMTS LTE  ,Opole Lubelskie  
6073,Orange,  LTE  ,Dobrzyń nad Wisłą 
6074,Konkurent_3,  LTE  ,Strzelin   
6075,Konkurent_3,GSM UMTS LTE  ,Niemcza   
6076,Konkurent_1, UMTS   ,Nowa Ruda  
6077,Konkurent_3,    IOT,Byczyna   
6078,Orange,GSM UMTS LTE 5G ,Pułtusk   
6079,Konkurent_3, UMTS LTE  ,Syców   
6080,Orange,GSM    ,Września   
6081,Orange,GSM    ,Łobez   
6082,Konkurent_3,    IOT,Jawor   
6083,Orange,GSM    ,Sompolno   
6084,Konkurent_2,  LTE  ,Okonek   
6085,Orange,GSM  LTE  ,Nysa   
6086,Orange, UMTS   ,Zbąszyń   
6087,Konkurent_3,  LTE  ,Żarki   
6088,Konkurent_3,   5G ,Dąbie   
6089,Konkurent_2, UMTS LTE  IOT,Łowicz   
6090,Orange,GSM UMTS   ,Przemków   
6091,Orange, UMTS LTE  ,Zakliczyn   
6092,Konkurent_2,GSM   5G ,Rabka-Zdrój   
